user_id,risk_score,decision,reason_str,graph_risk_score,temporal_risk_score,anomaly_score,fraud_label
248,99.9,BLOCK,Connected to multiple suspicious accounts (fraud ring detected) | Abnormal transaction burst or return spike detected | Behavior significantly deviates from normal user profile,99.84,99.93066,100.0,1
249,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.96011,0.0,1
250,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.957233,0.0,1
251,71.8,BLOCK,Connected to multiple suspicious accounts (fraud ring detected) | Behavior significantly deviates from normal user profile,74.12,48.95458,100.0,1
252,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (62% of orders returned),74.12,48.954453,0.0,1
253,99.9,BLOCK,Connected to multiple suspicious accounts (fraud ring detected) | Abnormal transaction burst or return spike detected | Behavior significantly deviates from normal user profile,99.84,99.93066,100.0,1
254,41.4,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),72.77,48.94649,0.0,1
255,43.0,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (120% of orders returned),78.04,48.976074,0.0,1
256,45.1,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),79.05,48.980335,5.97421,0
257,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.965347,0.0,0
258,42.6,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (69% of orders returned),73.96,48.92858,2.9476867,0
259,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.959057,0.0,1
260,42.7,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),77.13,48.973705,0.0,1
261,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.9599,0.0,0
262,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.967495,0.0,1
263,42.7,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),77.13,48.94771,0.0,1
264,42.6,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (86% of orders returned),76.7,48.96904,0.0,1
265,46.5,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.963184,15.452334,1
266,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (92% of orders returned),74.44,48.983303,0.0,1
267,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.94481,0.0,1
268,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.935947,0.0,1
269,42.5,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),76.43,48.99165,0.0,0
270,44.0,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (261% of orders returned),73.96,48.936687,7.575063,0
271,41.4,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),72.77,48.964302,0.0,0
272,55.2,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),77.27,48.94215,41.520695,0
273,45.3,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.99145,11.404101,0
274,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.96881,0.0,0
275,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.984398,0.0,0
276,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (86% of orders returned),73.95,48.94835,0.11846437,0
277,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.932728,0.0,1
278,44.1,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (95% of orders returned),73.96,48.924908,7.7257805,0
279,42.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),77.83,48.969856,0.0,1
280,55.3,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.975044,44.927277,1
281,42.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),77.78,48.929726,0.0,0
282,51.6,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.94151,32.9469,1
283,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.977123,0.0,1
284,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.949665,0.0,0
285,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (249% of orders returned),73.95,48.949085,0.0,0
286,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.44,48.968124,0.0,1
287,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.94243,0.0,0
288,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.96783,0.0,1
289,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.937912,0.0,1
290,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.984997,0.0,1
291,44.2,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),71.88,48.964306,10.174142,0
292,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.969692,0.0,1
293,55.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (105% of orders returned),73.95,48.944344,46.92375,1
294,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (74% of orders returned),73.96,48.930584,0.0,0
295,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.94651,0.0,1
296,41.4,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),72.77,48.918083,0.0,0
297,48.7,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.95264,23.102966,1
298,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.970047,0.0,1
299,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (120% of orders returned),73.96,48.970177,0.0,0
300,44.5,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.957996,8.625937,1
301,42.5,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (122% of orders returned),73.96,48.964264,2.4744606,0
302,42.5,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),76.5,48.940285,0.0,1
303,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (80% of orders returned) | Multiple 'Wardrobing' returns flagged,73.96,48.9417,0.0,1
304,47.2,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.957607,18.05878,0
305,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.94335,0.0,0
306,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (193% of orders returned),73.96,48.968353,0.0,0
307,42.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),77.83,48.957813,0.0,0
308,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.92487,0.0,0
309,43.0,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (55% of orders returned) | Multiple 'Wardrobing' returns flagged,74.12,48.95988,3.8008008,0
310,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (69% of orders returned),74.12,48.955162,0.0,1
311,44.1,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (74% of orders returned),74.12,48.985756,7.472609,1
312,43.1,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (137% of orders returned),72.82,48.959755,5.70431,0
313,52.7,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.97915,36.025124,0
314,54.6,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.927437,42.371067,1
315,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.932873,0.0,1
316,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (105% of orders returned),73.96,48.953445,0.2773808,0
317,48.7,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),80.36,48.955875,16.598549,0
318,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.956036,0.0,0
319,44.6,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (137% of orders returned),77.13,48.974483,6.1359363,0
320,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.96642,0.0,0
321,54.2,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (128% of orders returned),73.96,48.95583,41.293365,1
322,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.958065,0.0,0
323,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.96505,0.0,0
324,46.0,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.96066,13.828145,1
325,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.973133,0.2587669,0
326,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.990887,0.0,1
327,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.967335,0.0,0
328,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.953526,0.0,0
329,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.939293,0.0,0
330,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.944405,0.0,1
331,71.8,BLOCK,Connected to multiple suspicious accounts (fraud ring detected) | Behavior significantly deviates from normal user profile,73.95,48.977406,100.0,1
332,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.938496,0.0,1
333,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (55% of orders returned),74.32,48.937534,0.0,1
334,42.7,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),77.13,48.946033,0.0,1
335,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.93642,0.0,1
336,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.96914,0.0,0
337,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.95081,0.0,0
338,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (86% of orders returned),74.12,48.95259,0.0,1
339,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.94562,0.0,0
340,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.934383,0.0,0
341,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.954063,0.0,0
342,99.9,BLOCK,Connected to multiple suspicious accounts (fraud ring detected) | Abnormal transaction burst or return spike detected | Behavior significantly deviates from normal user profile | Multiple 'Wardrobing' returns flagged,99.84,99.93066,100.0,1
343,41.3,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (222% of orders returned),72.5,48.969475,0.0,0
344,43.2,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (98% of orders returned),73.96,48.92997,4.8485565,1
345,49.2,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.974342,24.710695,1
346,43.1,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.959698,4.568284,0
347,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.93654,0.0,1
348,62.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | Behavior significantly deviates from normal user profile | High return ratio (69% of orders returned),74.32,48.979057,70.11611,0
349,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (60% of orders returned),73.95,48.94228,0.0,1
350,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.981625,0.0,1
351,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (180% of orders returned),74.32,48.954887,0.0,1
352,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.964333,0.0,1
353,42.7,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),76.92,49.00575,0.0,0
354,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (62% of orders returned),74.12,48.983055,0.0,1
355,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.945633,0.0,0
356,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.976116,0.0,0
357,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.972595,0.0,1
358,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.959805,0.0,0
359,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (128% of orders returned),74.12,48.944466,0.0,1
360,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.998215,0.0,0
361,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.952423,0.0,0
362,48.1,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (80% of orders returned),76.7,48.9405,18.244066,0
363,42.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.975418,3.0473309,1
364,43.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (185% of orders returned),80.36,48.977203,0.23990034,1
365,42.2,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.946087,1.2160635,1
366,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.94987,0.0,0
367,99.9,BLOCK,Connected to multiple suspicious accounts (fraud ring detected) | Abnormal transaction burst or return spike detected | Behavior significantly deviates from normal user profile | High return ratio (64% of orders returned) | Multiple 'Wardrobing' returns flagged,99.84,99.93066,100.0,1
368,47.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (157% of orders returned),74.32,48.95671,19.880753,0
369,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.949028,0.0,1
370,53.2,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.94978,37.69585,1
371,43.4,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.960228,5.5586405,1
