user_id,return_reason,days_to_return,return_status,return_amount
5447,Quality Issue,15,Approved,4148.78
1408,Damaged,24,Approved,2491.58
612,Quality Issue,27,Approved,538.04
3732,Damaged,3,Pending,3567.42
1402,Wardrobing,22,Pending,475.24
5149,Damaged,27,Pending,4875.23
2663,Quality Issue,18,Approved,2322.74
28,Quality Issue,28,Rejected,1976.28
5711,Quality Issue,21,Approved,1641.43
3088,Wardrobing,19,Approved,2304.59
1578,Wrong Item,6,Pending,3927.7
4064,Changed Mind,24,Approved,2648.76
3184,Wrong Item,26,Approved,3252.25
178,Quality Issue,11,Approved,381.22
4558,Wrong Item,7,Rejected,4273.23
2409,Damaged,18,Approved,2689.18
4199,Damaged,28,Approved,2667.08
5374,Damaged,22,Pending,1336.52
3664,Wardrobing,24,Approved,478.67
4030,Changed Mind,18,Pending,1746.72
1528,Damaged,14,Approved,4110.62
1426,Quality Issue,11,Approved,2780.48
2491,Changed Mind,24,Approved,1391.72
5117,Wrong Item,20,Approved,3006.16
3146,Wrong Item,23,Rejected,1821.36
2089,Changed Mind,25,Approved,1196.09
4678,Damaged,29,Approved,3725.45
5121,Quality Issue,25,Approved,919.53
5416,Damaged,15,Pending,2965.89
1794,Damaged,6,Approved,3695.02
4258,Quality Issue,18,Approved,402.05
3542,Changed Mind,15,Pending,3509.04
2694,Wardrobing,28,Approved,156.12
2382,Damaged,4,Rejected,4077.87
688,Changed Mind,26,Approved,1462.73
1649,Wardrobing,20,Approved,852.99
3298,Quality Issue,4,Approved,738.75
5320,Wardrobing,9,Pending,2234.95
5199,Wardrobing,4,Rejected,1511.89
1126,Changed Mind,28,Approved,2397.05
4076,Wardrobing,20,Rejected,4243.22
509,Wardrobing,4,Approved,614.36
4051,Quality Issue,17,Approved,1376.6
2052,Wardrobing,13,Approved,655.24
2700,Changed Mind,2,Approved,3221.72
4306,Damaged,22,Approved,3153.0
2550,Wrong Item,6,Pending,4257.6
4845,Wrong Item,8,Rejected,3674.68
3202,Changed Mind,29,Pending,3527.34
5993,Damaged,5,Pending,886.52
3830,Wrong Item,28,Rejected,4113.98
1779,Quality Issue,5,Rejected,135.81
4652,Damaged,16,Pending,3603.17
2448,Wardrobing,18,Approved,4091.39
3206,Quality Issue,6,Pending,1210.32
821,Damaged,26,Pending,1627.77
717,Wrong Item,28,Approved,1286.29
3450,Changed Mind,9,Approved,4115.69
1121,Changed Mind,1,Pending,2162.28
5986,Quality Issue,23,Approved,1880.97
5135,Wrong Item,13,Approved,2561.08
4206,Wardrobing,4,Approved,3679.62
4409,Changed Mind,23,Approved,3336.39
3572,Changed Mind,12,Approved,3567.98
362,Wrong Item,13,Approved,4742.52
2355,Wardrobing,20,Rejected,1350.15
2975,Changed Mind,18,Approved,1113.79
5492,Wrong Item,25,Approved,3284.35
1317,Wardrobing,24,Approved,815.67
2982,Changed Mind,28,Approved,3252.97
2065,Changed Mind,27,Approved,4784.49
807,Changed Mind,20,Rejected,2346.42
619,Wrong Item,18,Approved,1152.07
2193,Quality Issue,15,Approved,4974.89
495,Changed Mind,4,Pending,1976.34
404,Quality Issue,4,Pending,657.97
2106,Wrong Item,13,Pending,2138.98
1212,Wrong Item,10,Rejected,529.54
3329,Wardrobing,18,Approved,507.67
107,Damaged,27,Approved,332.83
1811,Changed Mind,15,Approved,2325.65
2720,Wrong Item,18,Approved,2349.13
5779,Damaged,13,Approved,3693.78
3808,Damaged,12,Approved,2766.36
5285,Wrong Item,21,Pending,4314.79
2060,Quality Issue,9,Rejected,4377.19
2699,Wrong Item,26,Pending,937.51
2523,Quality Issue,6,Pending,302.22
5325,Quality Issue,9,Approved,3561.01
5756,Damaged,23,Approved,148.91
5775,Wrong Item,5,Pending,2029.99
4512,Damaged,14,Approved,364.61
3019,Damaged,13,Approved,2348.49
3246,Damaged,28,Approved,2303.44
5884,Damaged,4,Approved,4244.17
1708,Wardrobing,2,Approved,3263.44
2081,Changed Mind,15,Approved,2072.28
5382,Changed Mind,25,Approved,2595.82
2318,Quality Issue,17,Approved,2790.74
1411,Wrong Item,6,Pending,1208.17
3363,Damaged,26,Approved,3899.45
1953,Quality Issue,7,Rejected,2389.29
5346,Wrong Item,21,Pending,3225.44
5455,Wrong Item,10,Approved,256.05
1837,Wardrobing,6,Approved,643.31
3178,Damaged,8,Approved,2988.81
5904,Wardrobing,2,Pending,3746.75
4454,Wardrobing,29,Pending,1671.91
1294,Wrong Item,19,Approved,4734.07
3545,Wrong Item,24,Pending,4261.59
3720,Damaged,27,Approved,2670.0
3921,Wrong Item,12,Pending,3235.51
151,Wardrobing,23,Approved,3006.52
1797,Quality Issue,17,Approved,1597.73
5128,Quality Issue,7,Pending,406.83
1449,Wrong Item,17,Approved,4042.39
1799,Wrong Item,4,Approved,2356.73
1935,Quality Issue,19,Rejected,4225.1
1065,Wrong Item,10,Approved,1935.23
933,Damaged,5,Pending,169.99
2083,Quality Issue,22,Approved,721.89
5246,Changed Mind,12,Approved,870.43
10,Wardrobing,15,Approved,3681.78
1700,Changed Mind,5,Approved,257.14
364,Quality Issue,5,Approved,4114.68
3369,Changed Mind,27,Approved,3484.32
1504,Wardrobing,19,Rejected,1684.36
4752,Damaged,13,Approved,2657.65
3511,Wrong Item,20,Rejected,4667.64
4703,Damaged,22,Approved,441.74
3810,Wardrobing,6,Pending,1880.42
2631,Wardrobing,27,Rejected,2015.91
5166,Changed Mind,20,Rejected,4819.52
2858,Wrong Item,11,Approved,4878.61
5700,Wardrobing,10,Pending,4222.64
5969,Damaged,5,Approved,1971.78
3535,Damaged,9,Pending,4458.05
4048,Quality Issue,12,Approved,2471.92
1534,Changed Mind,8,Rejected,3255.88
4888,Changed Mind,21,Approved,4646.71
4030,Wrong Item,9,Pending,1315.58
5416,Wrong Item,16,Approved,4317.82
1603,Quality Issue,18,Approved,2056.31
4726,Damaged,5,Pending,4369.06
2822,Changed Mind,7,Approved,2787.26
1112,Wrong Item,4,Rejected,1311.8
1028,Damaged,21,Approved,3851.06
3374,Wrong Item,21,Pending,664.24
1917,Changed Mind,6,Approved,802.5
612,Changed Mind,22,Approved,826.02
2563,Damaged,24,Pending,4217.64
3918,Damaged,5,Approved,4369.13
1914,Wardrobing,6,Approved,2905.77
5733,Quality Issue,24,Pending,1468.93
4678,Wrong Item,11,Approved,2031.62
3077,Damaged,12,Approved,999.66
5608,Wardrobing,18,Approved,118.69
2598,Changed Mind,4,Approved,4214.21
839,Damaged,14,Pending,1053.69
216,Damaged,12,Pending,487.56
5629,Damaged,25,Pending,745.85
5759,Damaged,22,Pending,4637.7
4436,Damaged,10,Pending,1879.82
619,Damaged,20,Approved,3275.63
1762,Damaged,13,Approved,253.3
247,Wrong Item,15,Pending,2692.67
308,Quality Issue,22,Approved,3758.68
1477,Quality Issue,10,Pending,421.37
3433,Changed Mind,18,Pending,1564.74
394,Wrong Item,14,Approved,1677.89
5908,Changed Mind,20,Approved,4447.71
2731,Wardrobing,13,Approved,3359.29
1584,Wardrobing,28,Pending,4340.28
3097,Damaged,13,Pending,1940.16
4741,Damaged,5,Approved,2996.54
1876,Quality Issue,16,Approved,2636.94
286,Damaged,9,Approved,1452.91
306,Damaged,15,Approved,2169.86
5112,Damaged,27,Approved,1300.38
670,Quality Issue,5,Pending,179.36
3814,Changed Mind,4,Approved,4844.03
2308,Wrong Item,10,Rejected,4794.57
4666,Wardrobing,2,Approved,4138.65
364,Changed Mind,6,Pending,955.39
5387,Damaged,21,Approved,198.81
4190,Wrong Item,19,Approved,1060.17
2696,Damaged,21,Approved,4370.66
1243,Wardrobing,14,Approved,850.65
5863,Changed Mind,28,Approved,1244.24
1813,Quality Issue,21,Approved,3487.16
2944,Quality Issue,27,Rejected,2439.42
2365,Wrong Item,5,Approved,3304.62
1384,Wardrobing,21,Approved,2859.0
2500,Wardrobing,12,Approved,2905.13
909,Changed Mind,8,Approved,4376.39
10,Quality Issue,7,Approved,1167.0
1740,Damaged,8,Approved,782.14
673,Damaged,5,Approved,2083.99
2489,Damaged,15,Approved,2719.62
5177,Quality Issue,23,Approved,2503.11
976,Changed Mind,15,Approved,2745.27
8,Wardrobing,6,Approved,2482.28
667,Wardrobing,3,Rejected,2637.57
3050,Wrong Item,7,Rejected,4666.41
1650,Damaged,1,Approved,344.42
2938,Wardrobing,12,Approved,4714.09
176,Changed Mind,3,Approved,2977.34
1999,Quality Issue,10,Approved,334.37
2461,Quality Issue,25,Approved,361.94
2588,Quality Issue,27,Approved,2900.44
3307,Wrong Item,14,Rejected,3476.47
4684,Damaged,29,Pending,2649.38
2804,Wrong Item,9,Rejected,2299.43
5048,Damaged,14,Approved,1457.57
3179,Quality Issue,15,Pending,3072.26
1563,Wrong Item,8,Rejected,4498.19
1375,Changed Mind,13,Pending,2169.83
1935,Quality Issue,16,Approved,3508.89
3585,Quality Issue,21,Approved,185.12
1455,Wardrobing,16,Approved,2304.67
5486,Wrong Item,5,Approved,3832.43
2880,Quality Issue,15,Approved,4225.36
5180,Damaged,25,Rejected,2731.62
4100,Changed Mind,3,Approved,2875.92
2001,Quality Issue,29,Approved,778.35
1370,Damaged,6,Approved,1547.9
4464,Damaged,3,Approved,3370.25
1985,Changed Mind,6,Approved,3857.64
1482,Quality Issue,9,Approved,501.39
5583,Quality Issue,12,Approved,4808.63
2896,Wrong Item,25,Approved,4772.48
292,Quality Issue,18,Pending,1019.22
2969,Quality Issue,20,Approved,321.5
2765,Damaged,26,Approved,1771.08
5184,Quality Issue,6,Approved,4797.61
4270,Quality Issue,9,Approved,2270.76
1149,Changed Mind,29,Approved,1637.09
903,Wrong Item,23,Approved,4483.96
3622,Wrong Item,4,Approved,757.93
285,Wardrobing,9,Pending,4711.34
1915,Changed Mind,13,Approved,4064.09
830,Damaged,3,Approved,1979.53
124,Wardrobing,18,Pending,3958.12
5513,Damaged,20,Approved,3804.97
539,Changed Mind,12,Approved,2941.33
56,Damaged,8,Approved,3929.09
5598,Wrong Item,14,Pending,2550.46
1130,Wardrobing,27,Pending,4227.83
4900,Damaged,1,Approved,3987.1
188,Changed Mind,28,Approved,4541.02
922,Quality Issue,17,Approved,4007.92
664,Damaged,5,Approved,4612.64
4238,Wardrobing,4,Pending,973.05
3721,Quality Issue,8,Approved,1458.83
2854,Changed Mind,17,Approved,2317.09
1450,Changed Mind,8,Approved,1289.81
534,Damaged,11,Pending,4493.84
3416,Wrong Item,27,Pending,980.85
1385,Wrong Item,4,Approved,2348.56
3542,Quality Issue,5,Pending,2656.02
4125,Damaged,13,Rejected,4377.97
5097,Wardrobing,1,Pending,1369.8
2964,Changed Mind,25,Approved,4851.04
29,Damaged,10,Approved,1530.59
1685,Changed Mind,10,Pending,898.66
5121,Quality Issue,18,Approved,1342.55
3200,Damaged,26,Approved,4417.28
3715,Damaged,7,Pending,846.82
2747,Damaged,27,Pending,256.41
977,Quality Issue,24,Approved,1528.8
5381,Damaged,10,Approved,2768.31
4638,Changed Mind,21,Pending,1847.59
5972,Changed Mind,19,Approved,887.51
5133,Damaged,3,Approved,1884.51
1747,Changed Mind,13,Approved,3493.6
1526,Wardrobing,9,Approved,2236.91
1491,Damaged,4,Approved,2906.34
5513,Wardrobing,15,Approved,4740.56
3342,Wrong Item,21,Rejected,3766.37
2727,Quality Issue,17,Approved,4038.78
5810,Damaged,5,Approved,1511.26
3621,Changed Mind,25,Approved,2605.79
5457,Changed Mind,4,Approved,1788.53
5908,Wardrobing,13,Pending,2474.18
477,Wardrobing,18,Approved,648.19
2170,Damaged,28,Pending,2640.51
4405,Quality Issue,23,Approved,2676.49
4879,Wrong Item,8,Pending,2917.39
891,Damaged,14,Approved,1249.59
1911,Damaged,26,Pending,1185.11
3290,Wardrobing,9,Approved,1901.85
4796,Quality Issue,27,Rejected,2734.72
678,Damaged,17,Approved,1750.21
3605,Wardrobing,19,Approved,3560.09
1779,Changed Mind,20,Approved,2967.1
1299,Wrong Item,29,Rejected,652.96
3093,Quality Issue,21,Approved,1197.11
2485,Changed Mind,14,Approved,3062.58
3815,Quality Issue,18,Approved,2706.57
1906,Quality Issue,21,Approved,1762.07
4940,Quality Issue,19,Approved,942.23
469,Quality Issue,1,Approved,4610.12
5172,Quality Issue,27,Approved,2302.25
180,Wardrobing,4,Approved,1141.48
4416,Wrong Item,20,Approved,3632.39
2079,Wrong Item,18,Approved,1354.01
2301,Quality Issue,6,Approved,1401.63
115,Wrong Item,26,Approved,4152.57
4213,Wrong Item,5,Approved,4548.46
993,Damaged,28,Rejected,2393.62
3955,Wardrobing,27,Rejected,3198.22
4352,Damaged,18,Approved,1868.93
5072,Wrong Item,28,Approved,3204.76
4249,Damaged,26,Approved,3667.28
1810,Changed Mind,27,Approved,3632.94
4432,Wrong Item,24,Approved,299.45
4956,Wrong Item,28,Approved,583.2
1903,Changed Mind,23,Approved,3569.0
746,Changed Mind,26,Approved,2706.01
5341,Quality Issue,6,Approved,4722.31
888,Quality Issue,14,Pending,607.45
3563,Wardrobing,15,Pending,4949.41
1418,Wardrobing,27,Approved,754.29
757,Changed Mind,16,Pending,254.03
4659,Changed Mind,14,Rejected,4505.05
863,Changed Mind,24,Approved,2569.81
4022,Wardrobing,20,Approved,1504.75
4159,Damaged,18,Approved,2901.83
362,Wardrobing,27,Pending,1949.89
1038,Changed Mind,25,Pending,4944.21
4767,Quality Issue,22,Approved,3892.52
3044,Wrong Item,28,Approved,3314.1
729,Wrong Item,4,Rejected,1678.26
5951,Changed Mind,17,Approved,226.64
1590,Quality Issue,3,Approved,4007.1
25,Damaged,24,Approved,334.25
5545,Quality Issue,6,Pending,654.36
100,Damaged,18,Approved,2986.08
3321,Quality Issue,24,Approved,3808.92
5959,Quality Issue,19,Approved,2103.83
3467,Wardrobing,2,Approved,2986.35
3508,Damaged,15,Approved,4870.86
2330,Damaged,24,Approved,1478.33
762,Wrong Item,28,Approved,315.46
3437,Quality Issue,27,Pending,1187.18
5384,Wardrobing,25,Pending,2287.71
547,Changed Mind,11,Approved,3909.08
5283,Changed Mind,23,Rejected,2154.35
2491,Wrong Item,7,Approved,2985.68
3218,Damaged,11,Approved,2872.46
993,Changed Mind,10,Approved,2490.36
3731,Quality Issue,16,Approved,879.18
1095,Damaged,26,Approved,433.3
1640,Quality Issue,26,Approved,1094.57
4330,Quality Issue,27,Rejected,1423.97
304,Wrong Item,28,Approved,1019.08
2684,Damaged,3,Approved,1043.02
3568,Quality Issue,29,Pending,3081.12
793,Damaged,26,Approved,2327.07
1769,Wrong Item,22,Approved,1326.01
2062,Changed Mind,5,Approved,1255.39
3982,Wardrobing,22,Approved,801.85
5861,Wrong Item,21,Rejected,3489.83
5018,Damaged,5,Approved,2432.08
1139,Quality Issue,8,Pending,3356.27
109,Wrong Item,23,Approved,1954.48
312,Changed Mind,7,Approved,516.54
3575,Changed Mind,12,Approved,4132.88
938,Wrong Item,19,Approved,303.74
1388,Changed Mind,26,Approved,1900.68
5085,Wrong Item,10,Approved,2967.14
5244,Quality Issue,3,Approved,3356.03
5035,Wardrobing,25,Rejected,2460.58
1522,Damaged,28,Pending,4014.63
3719,Wrong Item,26,Approved,2449.98
3665,Changed Mind,16,Approved,4195.51
1112,Quality Issue,22,Approved,1309.6
3322,Wrong Item,6,Approved,2415.43
3152,Damaged,20,Approved,251.59
2377,Wrong Item,19,Pending,2932.99
4510,Quality Issue,20,Approved,2072.53
4066,Wrong Item,21,Approved,3437.82
3196,Wrong Item,27,Approved,3737.44
4355,Wrong Item,24,Approved,2221.75
4579,Quality Issue,3,Pending,3081.31
3402,Changed Mind,21,Approved,3686.96
1607,Quality Issue,22,Approved,4200.21
4551,Quality Issue,17,Approved,615.13
4306,Changed Mind,19,Pending,2784.76
5901,Damaged,5,Approved,4631.64
899,Wrong Item,10,Approved,1491.75
2516,Damaged,26,Approved,3180.19
5546,Wrong Item,3,Approved,1483.34
3088,Wardrobing,29,Pending,4038.85
5656,Wrong Item,9,Approved,3742.51
75,Changed Mind,24,Approved,4752.59
212,Damaged,8,Pending,3524.9
4777,Quality Issue,3,Pending,2496.69
2151,Wrong Item,19,Approved,2751.47
3122,Quality Issue,4,Approved,3919.13
2569,Wrong Item,5,Pending,3715.63
2448,Quality Issue,10,Approved,677.27
5637,Quality Issue,11,Approved,1565.73
565,Changed Mind,28,Approved,3444.21
4634,Wardrobing,11,Rejected,594.32
5338,Quality Issue,4,Approved,3333.36
3945,Wardrobing,29,Approved,4330.86
2371,Damaged,5,Rejected,1901.94
961,Wrong Item,16,Pending,1168.21
4096,Wrong Item,7,Approved,4284.68
2813,Quality Issue,9,Approved,2459.49
897,Quality Issue,23,Approved,4178.05
2158,Quality Issue,6,Approved,482.68
5770,Changed Mind,20,Approved,1137.75
1593,Wrong Item,18,Approved,105.1
1071,Changed Mind,22,Pending,2295.92
4092,Quality Issue,7,Approved,4422.28
1198,Quality Issue,12,Approved,3261.86
5520,Wrong Item,3,Approved,187.42
5154,Wrong Item,26,Approved,221.25
5902,Wrong Item,29,Approved,3629.53
5476,Changed Mind,15,Approved,554.72
1463,Quality Issue,17,Pending,1179.23
1273,Damaged,6,Approved,3522.32
2056,Changed Mind,26,Approved,1319.23
2819,Quality Issue,23,Pending,2501.94
5280,Wardrobing,6,Approved,2037.0
4401,Quality Issue,17,Rejected,1784.5
3867,Quality Issue,7,Approved,1337.68
5271,Quality Issue,19,Approved,2096.82
3876,Quality Issue,20,Approved,995.65
2275,Wrong Item,13,Pending,4777.93
2479,Damaged,14,Approved,1650.42
3103,Wardrobing,22,Approved,3671.97
533,Changed Mind,7,Approved,1534.0
4451,Quality Issue,3,Approved,1384.75
3917,Quality Issue,14,Approved,2465.29
4387,Changed Mind,16,Approved,3689.31
3204,Damaged,10,Approved,119.2
4698,Wrong Item,14,Rejected,938.44
5699,Damaged,5,Approved,3894.18
3420,Damaged,23,Approved,1829.54
2667,Damaged,23,Approved,4291.43
628,Changed Mind,10,Approved,752.85
4673,Damaged,20,Approved,4083.67
5424,Changed Mind,9,Approved,3148.33
4197,Wardrobing,13,Approved,925.6
5194,Damaged,11,Approved,160.49
5168,Changed Mind,29,Approved,4418.81
4789,Quality Issue,15,Approved,1515.52
3018,Wardrobing,20,Approved,1282.69
600,Quality Issue,8,Approved,1000.86
20,Wrong Item,28,Approved,1839.55
1227,Wrong Item,21,Approved,2666.91
2587,Wardrobing,5,Approved,2440.68
4462,Damaged,11,Approved,4270.98
2735,Changed Mind,16,Approved,1066.97
139,Damaged,14,Approved,3758.0
1263,Quality Issue,24,Pending,4555.16
5876,Quality Issue,18,Pending,280.64
5929,Damaged,18,Pending,3780.95
2263,Damaged,13,Approved,1444.95
4830,Wrong Item,25,Pending,2293.69
4316,Changed Mind,21,Approved,399.26
5588,Changed Mind,22,Approved,1542.3
5326,Damaged,20,Rejected,649.28
3773,Quality Issue,20,Approved,1241.02
2368,Damaged,23,Approved,260.68
3760,Changed Mind,9,Approved,4700.51
1915,Changed Mind,17,Pending,4487.08
2089,Changed Mind,6,Approved,3289.88
3653,Changed Mind,12,Approved,1693.5
3429,Wrong Item,10,Approved,4722.18
3486,Wrong Item,8,Approved,4861.9
2309,Changed Mind,17,Rejected,3993.2
2455,Damaged,14,Approved,3439.87
62,Damaged,15,Approved,1711.11
3611,Wrong Item,26,Pending,4428.08
3455,Changed Mind,12,Approved,2549.58
5613,Quality Issue,6,Rejected,3198.51
3026,Wardrobing,24,Pending,948.9
2806,Wrong Item,8,Rejected,205.04
407,Wrong Item,29,Pending,4938.83
1181,Wrong Item,20,Pending,3145.25
2029,Changed Mind,9,Approved,3458.01
2264,Damaged,18,Approved,346.92
2177,Wardrobing,28,Pending,2165.27
2365,Quality Issue,27,Approved,1492.85
4614,Changed Mind,13,Approved,4194.66
787,Changed Mind,3,Pending,2479.11
1994,Quality Issue,5,Approved,1984.12
978,Changed Mind,26,Approved,824.47
1847,Wrong Item,20,Approved,1979.38
4108,Changed Mind,22,Pending,1874.18
281,Changed Mind,22,Pending,3956.3
2037,Wardrobing,4,Approved,4252.85
143,Damaged,16,Rejected,1958.28
5730,Wardrobing,13,Approved,2110.4
4364,Wardrobing,9,Approved,4878.6
1462,Quality Issue,11,Approved,1953.17
1190,Wardrobing,23,Approved,3180.22
594,Quality Issue,3,Rejected,760.5
2838,Wrong Item,6,Approved,2201.55
4522,Quality Issue,24,Approved,1283.83
3506,Damaged,20,Pending,1290.27
5287,Quality Issue,7,Rejected,1246.98
2063,Quality Issue,3,Approved,2426.02
1669,Damaged,9,Approved,1541.3
2869,Wrong Item,6,Approved,4102.29
1213,Changed Mind,10,Approved,2298.71
5854,Changed Mind,25,Pending,368.8
1115,Wardrobing,26,Approved,2249.39
2874,Wrong Item,10,Approved,586.16
3133,Changed Mind,10,Approved,821.05
343,Damaged,25,Approved,762.95
2811,Damaged,14,Pending,3984.75
2729,Changed Mind,8,Approved,2204.78
1557,Wrong Item,23,Approved,104.79
768,Changed Mind,16,Approved,2607.38
272,Wrong Item,27,Approved,1086.11
52,Damaged,26,Approved,3614.94
2889,Quality Issue,24,Approved,4713.99
540,Damaged,29,Rejected,934.68
5756,Wrong Item,17,Approved,1454.66
1469,Damaged,17,Approved,3590.19
3916,Wrong Item,3,Approved,3198.63
4041,Changed Mind,7,Approved,4158.83
2974,Damaged,7,Approved,3281.0
5302,Quality Issue,27,Approved,1035.72
665,Quality Issue,9,Approved,4193.25
1405,Quality Issue,19,Pending,887.96
1515,Quality Issue,14,Approved,510.73
813,Quality Issue,23,Pending,4703.58
1769,Changed Mind,12,Rejected,2960.62
1877,Damaged,28,Approved,1722.66
4589,Changed Mind,16,Approved,1356.24
1810,Damaged,9,Approved,515.05
5261,Quality Issue,14,Approved,2843.82
4637,Quality Issue,12,Approved,4364.46
5410,Damaged,22,Approved,3431.63
632,Damaged,11,Approved,3833.89
5908,Damaged,4,Approved,3032.28
3684,Damaged,24,Approved,148.43
5895,Quality Issue,29,Approved,2280.95
2130,Damaged,9,Approved,275.36
5718,Changed Mind,25,Rejected,498.38
3532,Changed Mind,4,Approved,960.99
431,Wrong Item,12,Approved,4457.95
2461,Damaged,3,Rejected,1154.09
827,Wrong Item,13,Approved,2313.64
5648,Changed Mind,19,Approved,4394.74
1827,Wrong Item,29,Approved,3422.78
1335,Damaged,25,Approved,749.98
3318,Wardrobing,28,Approved,2365.46
2551,Wrong Item,1,Rejected,3877.59
582,Wrong Item,13,Approved,2275.04
4899,Changed Mind,27,Approved,1165.38
5075,Wardrobing,4,Pending,3253.2
4458,Quality Issue,25,Pending,2097.02
3701,Damaged,3,Rejected,2617.41
2416,Quality Issue,3,Rejected,712.38
3255,Damaged,20,Approved,4534.72
3126,Quality Issue,26,Rejected,4613.09
992,Damaged,21,Rejected,1585.89
491,Wrong Item,1,Pending,1533.79
1520,Changed Mind,10,Approved,935.95
2727,Wardrobing,20,Approved,2970.58
962,Changed Mind,25,Approved,1075.37
641,Damaged,4,Approved,3111.01
5112,Damaged,18,Pending,4734.1
2250,Quality Issue,28,Approved,986.13
3506,Wrong Item,15,Approved,1206.94
3145,Damaged,25,Approved,546.83
4411,Changed Mind,23,Approved,1643.12
4439,Wrong Item,10,Approved,4419.92
1777,Damaged,13,Approved,178.16
5088,Quality Issue,16,Approved,3217.75
2228,Wardrobing,14,Approved,1981.72
5012,Quality Issue,19,Approved,1655.97
2430,Damaged,20,Approved,943.77
666,Quality Issue,14,Pending,4180.38
4561,Wardrobing,20,Pending,4131.67
